timestamp,open,high,low,close,volume,close_time,quote_asset_volume
1727720100000,63388.02,63388.02,63191.23,63200.02,117.943895,1727720400000,7463610.29
1727720400000,63200.02,63200.02,63063.0,63168.0,132.305792,1727720700000,8351325.03
1727720700000,63168.0,63255.49,63090.0,63172.87,102.946173,1727721000000,6503848.7
1727721000000,63172.87,63264.0,63055.99,63230.0,92.063933,1727721300000,5815333.23
1727721300000,63230.0,63375.5,63199.9,63351.88,77.115527,1727721600000,4881026.68
1727721600000,63351.88,63435.2,63295.99,63349.99,70.54979,1727721900000,4471067.96
1727721900000,63349.99,63466.8,63349.99,63365.97,89.070849,1727722200000,5648713.2
1727722200000,63365.97,63432.47,63322.0,63424.02,75.398055,1727722500000,4777781.24
1727722500000,63424.02,63429.14,63326.0,63330.55,53.070613,1727722800000,3363347.75
1727722800000,63330.55,63459.99,63282.0,63459.99,78.078135,1727723100000,4946732.55
1727723100000,63459.99,63519.98,63442.14,63471.46,78.940675,1727723400000,5011094.76
1727723400000,63471.46,63476.5,63332.0,63350.91,58.902271,1727723700000,3733463.29
1727723700000,63350.91,63415.73,63330.53,63392.0,58.238492,1727724000000,3691310.78
1727724000000,63392.0,63431.61,63343.37,63391.13,52.124528,1727724300000,3304345.46
1727724300000,63391.13,63464.8,63348.0,63463.97,41.267453,1727724600000,2616304.02
1727724600000,63463.97,63500.69,63386.88,63386.9,48.756085,1727724900000,3094057.7
1727724900000,63386.9,63514.77,63369.99,63468.0,49.986919,1727725200000,3171859.8
1727725200000,63468.0,63468.0,63400.0,63430.0,35.756783,1727725500000,2267933.03
1727725500000,63430.0,63567.39,63428.0,63519.9,68.601956,1727725800000,4357315.65
1727725800000,63519.9,63632.13,63512.03,63517.78,83.337914,1727726100000,5297790.93
1727726100000,63517.78,63622.01,63429.99,63487.99,90.477287,1727726400000,5748263.2
1727726400000,63487.99,63588.0,63456.0,63522.01,63.381336,1727726700000,4026164.54
1727726700000,63522.01,63690.24,63520.0,63686.07,59.056384,1727727000000,3757365.53
1727727000000,63686.07,63686.07,63622.04,63625.99,33.082969,1727727300000,2105491.0
1727727300000,63625.99,63690.53,63607.97,63689.99,44.108204,1727727600000,2807877.02
1727727600000,63689.99,63720.87,63651.89,63684.77,51.994839,1727727900000,3311659.02
1727727900000,63684.77,63684.77,63639.89,63666.37,30.506723,1727728200000,1941859.26
1727728200000,63666.37,63768.12,63647.99,63705.75,43.478236,1727728500000,2769785.29
1727728500000,63705.75,63740.0,63699.47,63720.48,28.380056,1727728800000,1808250.42
1727728800000,63720.48,63743.27,63679.98,63703.62,29.604766,1727729100000,1885834.51
1727729100000,63703.62,63750.16,63680.0,63750.12,33.88111,1727729400000,2158942.53
1727729400000,63750.12,63860.0,63724.59,63824.0,56.195045,1727729700000,3584746.64
1727729700000,63824.0,63836.02,63772.0,63810.0,34.504782,1727730000000,2201661.96
1727730000000,63810.0,63810.0,63772.0,63780.25,34.631372,1727730300000,2208971.84
1727730300000,63780.25,63832.68,63780.2,63830.0,44.574376,1727730600000,2844355.22
1727730600000,63830.0,63830.01,63750.81,63752.01,26.562736,1727730900000,1693965.46
1727730900000,63752.01,63757.14,63735.08,63735.1,16.522767,1727731200000,1053256.09
1727731200000,63735.1,63780.01,63734.37,63779.99,22.367533,1727731500000,1425982.15
1727731500000,63779.99,63787.41,63761.91,63787.3,14.517258,1727731800000,925784.65
1727731800000,63787.3,63819.94,63787.25,63802.0,19.175987,1727732100000,1223721.91
1727732100000,63802.0,63802.01,63734.4,63734.47,17.827496,1727732400000,1136441.27
1727732400000,63734.47,63734.47,63639.93,63640.0,19.994687,1727732700000,1273383.03
1727732700000,63640.0,63719.35,63640.0,63719.35,8.765036,1727733000000,558177.51
1727733000000,63719.35,63723.25,63681.42,63690.8,14.189513,1727733300000,904065.31
1727733300000,63690.8,63733.55,63690.8,63706.93,13.860304,1727733600000,883100.49
1727733600000,63706.93,63751.84,63656.0,63743.99,34.782941,1727733900000,2215919.06
1727733900000,63743.99,63755.9,63659.99,63755.81,42.760322,1727734200000,2724352.36
1727734200000,63755.81,63771.11,63726.0,63739.2,24.524258,1727734500000,1563484.4
1727734500000,63739.2,63739.2,63581.96,63616.05,40.750476,1727734800000,2592449.69
1727734800000,63616.05,63737.49,63592.01,63668.0,32.12972,1727735100000,2045744.55
1727735100000,63668.0,63680.0,63578.0,63588.79,35.230168,1727735400000,2241208.66
1727735400000,63588.79,63660.0,63577.58,63659.99,27.721955,1727735700000,1763671.79
1727735700000,63659.99,63666.01,63580.0,63594.99,30.018018,1727736000000,1910153.83
1727736000000,63594.99,63624.0,63578.0,63597.99,26.849217,1727736300000,1707704.67
1727736300000,63597.99,63620.13,63559.9,63608.01,21.661624,1727736600000,1377566.93
1727736600000,63608.01,63608.02,63531.65,63559.98,26.184769,1727736900000,1664167.25
1727736900000,63559.98,63559.99,63480.0,63480.0,33.95023,1727737200000,2156073.12
1727737200000,63480.0,63492.97,63294.33,63458.0,78.465516,1727737500000,4974889.82
1727737500000,63458.0,63617.45,63434.0,63590.0,60.220841,1727737800000,3826158.59
1727737800000,63590.0,63595.44,63561.9,63566.27,37.294118,1727738100000,2371038.94
1727738100000,63566.27,63576.57,63494.02,63538.01,38.808459,1727738400000,2466086.43
1727738400000,63538.01,63546.25,63397.21,63443.2,35.338384,1727738700000,2242666.63
1727738700000,63443.2,63454.0,63358.0,63383.99,26.723602,1727739000000,1694477.59
1727739000000,63383.99,63384.0,63176.24,63178.33,48.555445,1727739300000,3072702.66
1727739300000,63178.33,63280.0,63079.89,63086.02,66.171272,1727739600000,4181205.46
1727739600000,63086.02,63102.0,62860.04,62978.5,95.703141,1727739900000,6026928.58
1727739900000,62978.5,63250.0,62978.5,63236.91,78.26402,1727740200000,4942975.15
1727740200000,63236.91,63296.01,63154.0,63288.2,52.375011,1727740500000,3311217.03
1727740500000,63288.2,63359.05,63288.19,63327.59,49.975403,1727740800000,3165078.62
1727740800000,63327.59,63510.2,63280.69,63343.37,86.186459,1727741100000,5461878.68
1727741100000,63343.37,63398.02,63292.0,63336.01,66.244191,1727741400000,4196778.22
1727741400000,63336.01,63372.45,63166.84,63207.82,68.731739,1727741700000,4347498.28
1727741700000,63207.82,63207.83,63071.42,63097.99,73.060172,1727742000000,4612718.61
1727742000000,63097.99,63134.1,63006.7,63128.01,66.099537,1727742300000,4168325.83
1727742300000,63128.01,63374.0,63089.89,63350.03,79.56679,1727742600000,5036125.12
1727742600000,63350.03,63426.85,63254.99,63265.99,88.135375,1727742900000,5583761.31
1727742900000,63265.99,63360.0,63256.0,63302.4,50.035151,1727743200000,3167677.73
1727743200000,63302.4,63417.02,63302.39,63415.99,40.377858,1727743500000,2558701.17
1727743500000,63415.99,63496.0,63407.75,63445.98,63.420249,1727743800000,4023566.65
1727743800000,63445.98,63606.0,63445.98,63516.01,80.407209,1727744100000,5108544.53
1727744100000,63516.01,63590.63,63509.98,63532.05,48.392471,1727744400000,3074942.78
1727744400000,63532.05,63620.0,63476.99,63616.0,61.433569,1727744700000,3902826.15
1727744700000,63616.0,63639.88,63544.0,63561.99,60.803745,1727745000000,3866784.36
1727745000000,63561.99,63633.78,63392.47,63506.24,52.592645,1727745300000,3342287.12
1727745300000,63506.24,63585.66,63471.95,63520.22,52.866565,1727745600000,3358493.82
1727745600000,63520.22,63539.9,63466.45,63484.0,89.116822,1727745900000,5658243.15
1727745900000,63484.0,63572.17,63456.51,63567.99,36.265647,1727746200000,2302945.84
1727746200000,63567.99,63595.99,63544.01,63568.05,33.846655,1727746500000,2151547.53
1727746500000,63568.05,63611.42,63547.99,63572.0,31.377518,1727746800000,1994937.56
1727746800000,63572.0,63616.0,63566.98,63574.0,45.812997,1727747100000,2913400.92
1727747100000,63574.0,63574.0,63472.54,63472.55,34.056415,1727747400000,2163210.02
1727747400000,63472.55,63472.67,63400.0,63433.99,29.6584,1727747700000,1881907.6
1727747700000,63433.99,63471.71,63419.0,63458.0,23.956387,1727748000000,1519931.35
