timestamp,open,high,low,close,volume,close_time,quote_asset_volume
1727420400000,0.1542,0.1542,0.154,0.1541,355247.13,1727421300000,54745.5024
1727421300000,0.1541,0.1544,0.1541,0.1542,108319.38,1727422200000,16701.88
1727422200000,0.1542,0.1543,0.154,0.1541,212206.15,1727423100000,32700.2438
1727423100000,0.1541,0.1542,0.154,0.1542,571436.24,1727424000000,88060.6637
1727424000000,0.1542,0.1544,0.1541,0.1544,201768.69,1727424900000,31144.3377
1727424900000,0.1544,0.1545,0.1542,0.1544,689392.23,1727425800000,106444.7476
1727425800000,0.1544,0.1545,0.1543,0.1545,645473.57,1727426700000,99683.4562
1727426700000,0.1545,0.1546,0.1544,0.1545,220890.12,1727427600000,34123.3814
1727427600000,0.1545,0.1547,0.1544,0.1546,840439.44,1727428500000,129885.0424
1727428500000,0.1546,0.1548,0.1545,0.1545,935465.45,1727429400000,144619.0049
1727429400000,0.1545,0.1547,0.1544,0.1545,491413.74,1727430300000,75958.8171
1727430300000,0.1545,0.1547,0.1545,0.1547,234470.54,1727431200000,36256.4533
1727431200000,0.1547,0.1547,0.1542,0.1545,336648.84,1727432100000,51974.7624
1727432100000,0.1545,0.1546,0.1543,0.1545,207698.01,1727433000000,32089.939
1727433000000,0.1545,0.1546,0.1544,0.1546,689735.94,1727433900000,106627.2388
1727433900000,0.1546,0.1547,0.1544,0.1545,156228.03,1727434800000,24151.7341
1727434800000,0.1545,0.1547,0.1545,0.1547,479817.01,1727435700000,74174.922
1727435700000,0.1547,0.1548,0.1545,0.1548,456021.29,1727436600000,70553.4526
1727436600000,0.1548,0.1549,0.1546,0.1548,468731.56,1727437500000,72555.4243
1727437500000,0.1548,0.1549,0.1547,0.1549,585595.83,1727438400000,90653.6763
1727438400000,0.1549,0.1549,0.1547,0.1549,141068.23,1727439300000,21841.522
1727439300000,0.1549,0.1549,0.1545,0.1547,347168.3,1727440200000,53654.3654
1727440200000,0.1547,0.1549,0.1546,0.1547,103738.33,1727441100000,16052.3524
1727441100000,0.1547,0.1548,0.1545,0.1548,326880.05,1727442000000,50554.6
1727442000000,0.1548,0.1549,0.1546,0.1548,123352.39,1727442900000,19096.9513
1727442900000,0.1548,0.1549,0.1546,0.1548,256821.27,1727443800000,39740.2669
1727443800000,0.1548,0.155,0.1546,0.1548,532400.99,1727444700000,82456.5321
1727444700000,0.1548,0.155,0.1547,0.155,37560.35,1727445600000,5816.8684
1727445600000,0.155,0.1552,0.1548,0.1551,829098.51,1727446500000,128465.0508
1727446500000,0.1551,0.1552,0.1549,0.1552,833247.13,1727447400000,129203.5879
1727447400000,0.1552,0.1553,0.1549,0.1552,1011051.77,1727448300000,156815.7317
1727448300000,0.1552,0.1552,0.1549,0.155,360912.03,1727449200000,55971.1376
1727449200000,0.155,0.1552,0.1549,0.155,225818.56,1727450100000,35016.3595
1727450100000,0.155,0.1552,0.1549,0.1551,196394.71,1727451000000,30462.353
1727451000000,0.1551,0.1552,0.155,0.1551,139970.68,1727451900000,21703.7899
1727451900000,0.1551,0.1553,0.155,0.1552,97921.16,1727452800000,15190.2313
1727452800000,0.1552,0.1554,0.1552,0.1554,148965.47,1727453700000,23138.2345
1727453700000,0.1554,0.1554,0.155,0.1552,129335.04,1727454600000,20081.2058
1727454600000,0.1552,0.1554,0.155,0.1553,96878.37,1727455500000,15039.8554
1727455500000,0.1553,0.1554,0.1552,0.1554,53950.24,1727456400000,8379.4054
